,Age,Attrition,BusinessTravelFrequency,DistanceFromHome,EmpEducationLevel,EmpID,Gender,EmpJobInvolvement,EmpJobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,EmpLastSalaryHikePercent,PerformanceRating,EmpRelationshipSatisfaction,StockOptionLevel,TotalWorkExperience,TrainingTime,EmpWorkLifeBalance,ExperienceYearsAtThisCompany,ExperienceYearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
862,44,No,Non-Travel,17,3,1206,Male,1,1,3,Single,2290,2,No,13,3,4,0,6,3,3,0,0,0,0
863,33,No,Travel_Rarely,2,3,1207,Male,3,1,3,Married,3600,1,No,13,3,4,1,5,2,3,5,4,1,4
864,41,Yes,Non-Travel,5,2,1210,Male,2,1,1,Divorced,2107,6,No,17,3,1,1,5,2,1,1,0,0,0
865,30,No,Travel_Rarely,29,4,1211,Male,3,2,1,Divorced,4115,8,No,19,3,3,3,8,3,3,4,3,0,3
866,40,No,Travel_Frequently,2,4,1212,Male,3,2,2,Married,4327,5,No,12,3,4,3,5,2,3,0,0,0,0
867,50,No,Travel_Frequently,2,3,1215,Female,3,4,1,Married,17856,2,No,22,4,3,1,32,3,3,2,2,2,2
868,28,No,Travel_Rarely,19,4,1216,Male,2,1,1,Married,3196,1,No,12,3,3,3,6,2,3,6,5,3,3
869,46,No,Travel_Rarely,15,2,1217,Male,3,5,2,Married,19081,5,No,11,3,1,1,25,2,3,4,2,0,3
870,35,No,Travel_Rarely,17,4,1218,Male,3,2,1,Married,8966,3,Yes,15,3,4,3,15,2,3,7,7,1,7
871,24,Yes,Travel_Rarely,17,2,1219,Female,3,1,2,Married,2210,1,No,13,3,1,1,1,3,1,1,0,0,0
872,33,No,Travel_Frequently,25,3,1220,Female,3,2,3,Married,4539,1,No,12,3,1,1,10,3,2,10,7,0,1
873,36,No,Travel_Rarely,6,4,1221,Male,1,1,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7
874,30,No,Travel_Rarely,7,4,1224,Male,3,2,3,Divorced,3491,1,No,13,3,1,3,10,4,2,10,7,8,9
875,44,No,Travel_Rarely,29,4,1225,Male,3,2,4,Single,4541,1,No,25,4,2,0,20,3,3,20,11,13,17
876,20,No,Travel_Rarely,21,3,1226,Male,4,1,4,Single,2678,1,No,17,3,4,0,2,2,3,2,1,2,2
877,46,No,Travel_Rarely,2,4,1228,Male,3,2,4,Divorced,7379,2,No,11,3,3,1,12,3,2,6,3,1,4
878,42,No,Non-Travel,2,5,1231,Male,4,2,1,Married,6272,7,No,16,3,1,1,10,3,4,4,3,0,3
879,60,No,Travel_Rarely,7,4,1233,Male,4,2,4,Divorced,5220,0,Yes,18,3,2,1,12,3,3,11,7,1,9
880,32,No,Travel_Frequently,13,3,1234,Female,2,1,2,Married,2743,1,No,20,4,3,1,2,2,3,2,2,2,2
881,32,No,Travel_Frequently,2,2,1235,Female,3,2,3,Single,4998,4,Yes,14,3,4,0,10,2,3,8,7,0,7
882,36,No,Travel_Rarely,1,3,1237,Female,1,3,1,Divorced,10252,2,Yes,21,4,3,1,17,2,3,7,7,7,7
883,33,No,Travel_Rarely,9,3,1238,Male,3,1,4,Married,2781,0,No,13,3,2,1,15,5,3,14,10,4,10
884,40,No,Travel_Rarely,10,3,1239,Female,2,2,2,Divorced,6852,7,No,12,3,2,1,7,2,4,5,1,1,3
885,25,No,Travel_Rarely,10,4,1240,Male,3,2,4,Single,4950,0,No,14,3,2,0,5,4,3,4,3,1,1
886,30,No,Travel_Rarely,1,3,1241,Male,3,1,2,Married,3579,0,Yes,21,4,1,1,12,2,3,11,9,5,7
887,42,No,Travel_Frequently,26,5,1242,Female,3,3,1,Married,13191,3,Yes,17,3,3,0,20,6,3,1,0,0,0
888,35,No,Non-Travel,8,2,1243,Female,2,3,4,Married,10377,4,Yes,11,3,2,1,16,6,2,13,2,4,12
889,27,No,Travel_Rarely,14,3,1244,Male,3,1,1,Married,2235,1,Yes,14,3,4,2,9,3,2,9,7,6,8
890,54,No,Travel_Frequently,1,4,1245,Female,3,3,3,Divorced,10502,7,No,17,3,1,1,33,2,1,5,4,1,4
891,44,No,Travel_Rarely,2,1,1246,Female,4,1,4,Married,2011,1,No,13,3,4,1,10,5,3,10,5,7,7
892,19,Yes,Non-Travel,10,3,1248,Female,2,1,2,Single,1859,1,Yes,25,4,2,0,1,2,4,1,1,0,0
893,29,No,Travel_Rarely,1,3,1249,Female,3,1,4,Divorced,3760,1,No,15,3,1,3,3,5,3,3,2,1,2
894,54,No,Travel_Rarely,3,3,1250,Male,3,4,4,Married,17779,3,No,14,3,1,0,36,2,3,10,9,0,9
895,31,No,Travel_Rarely,11,2,1251,Male,3,2,1,Married,6833,1,Yes,12,3,4,0,6,2,2,6,5,0,1
896,31,No,Travel_Rarely,24,3,1252,Female,2,2,1,Single,6812,1,No,19,3,2,0,10,2,3,10,9,1,8
897,59,No,Travel_Rarely,3,3,1254,Female,2,2,4,Single,5171,5,No,17,3,4,0,13,2,3,6,1,0,5
898,43,No,Travel_Rarely,3,3,1255,Male,1,5,4,Married,19740,3,No,14,3,2,1,25,2,3,8,7,0,7
899,49,No,Travel_Rarely,4,2,1256,Male,2,5,3,Married,18711,2,No,13,3,3,1,23,2,4,1,0,0,0
900,36,No,Travel_Frequently,3,3,1257,Male,3,1,2,Married,3692,1,No,12,3,3,0,12,2,2,11,10,0,7
901,48,No,Travel_Rarely,2,2,1258,Male,4,1,2,Single,2559,5,No,11,3,3,0,7,4,2,1,0,0,0
902,27,No,Travel_Rarely,4,2,1259,Male,3,1,3,Divorced,2517,1,No,11,3,2,3,5,2,3,5,3,0,3
903,29,No,Travel_Rarely,7,3,1260,Male,3,2,4,Divorced,6623,1,Yes,11,3,2,2,6,2,3,6,0,1,0
904,48,No,Travel_Rarely,1,3,1263,Male,2,5,4,Single,18265,6,No,12,3,3,0,25,3,4,1,0,0,0
905,29,No,Travel_Rarely,1,3,1264,Female,2,4,4,Divorced,16124,3,No,14,3,2,2,9,2,2,7,7,1,7
906,34,No,Travel_Rarely,20,3,1265,Female,4,1,3,Married,2585,0,No,17,3,4,0,2,5,2,1,0,0,0
907,44,No,Travel_Rarely,5,3,1267,Male,3,5,2,Married,18213,7,No,11,3,3,1,26,5,3,22,9,3,10
908,33,No,Travel_Rarely,10,5,1268,Male,4,3,3,Divorced,8380,0,Yes,14,3,4,2,10,3,3,9,8,0,8
909,19,No,Travel_Rarely,25,3,1269,Female,4,1,4,Single,2994,1,Yes,12,3,4,0,1,2,3,1,0,0,1
910,23,No,Travel_Rarely,1,2,1270,Male,3,1,3,Married,1223,1,No,22,4,4,1,1,2,3,1,0,0,1
911,25,Yes,Travel_Frequently,24,1,1273,Male,1,1,4,Single,1118,1,Yes,14,3,4,0,1,4,3,1,0,1,0
912,26,No,Travel_Rarely,4,2,1275,Male,3,1,4,Single,2875,1,Yes,20,4,2,0,8,2,2,8,5,2,2
913,45,Yes,Travel_Rarely,2,3,1277,Female,1,5,2,Single,18824,2,Yes,16,3,1,0,26,2,3,24,10,1,11
914,55,No,Non-Travel,8,1,1278,Male,2,4,2,Divorced,13577,1,Yes,15,3,4,1,34,3,3,33,9,15,0
915,21,Yes,Travel_Frequently,10,2,1279,Female,2,1,3,Single,2625,1,No,20,4,3,0,2,2,1,2,2,2,2
916,46,No,Travel_Rarely,4,2,1280,Female,2,5,2,Married,18789,2,No,14,3,3,1,26,2,3,11,4,0,8
917,34,No,Travel_Rarely,2,3,1281,Female,3,2,1,Single,4538,0,Yes,12,3,4,0,4,3,3,3,2,0,2
918,51,No,Travel_Frequently,9,3,1282,Male,3,5,2,Divorced,19847,4,Yes,24,4,1,1,31,5,2,29,10,11,10
919,59,No,Travel_Rarely,18,4,1283,Male,3,3,4,Single,10512,6,No,12,3,4,0,25,6,2,9,7,5,4
920,34,No,Travel_Frequently,19,3,1285,Female,3,2,2,Divorced,4444,4,No,13,3,3,2,15,2,4,11,8,5,10
921,28,No,Travel_Frequently,1,4,1286,Male,3,1,3,Single,2154,0,Yes,11,3,3,0,5,2,2,4,2,0,2
922,44,No,Travel_Rarely,4,2,1288,Male,4,5,1,Divorced,19190,1,No,14,3,4,2,26,4,2,25,9,14,13
923,34,No,Travel_Frequently,11,3,1289,Male,2,2,2,Married,4490,4,No,11,3,4,2,14,5,4,10,9,1,8
924,35,No,Travel_Rarely,6,1,1291,Male,3,1,3,Married,3506,0,Yes,14,3,4,0,4,3,3,3,2,2,2
925,42,No,Travel_Rarely,7,4,1292,Female,4,2,2,Married,2372,6,Yes,16,3,4,0,18,2,3,1,0,0,0
926,43,No,Travel_Rarely,4,4,1293,Female,2,3,4,Single,10231,3,No,14,3,4,0,23,3,4,21,7,15,17
927,36,No,Travel_Rarely,2,4,1294,Female,3,2,2,Single,5410,9,Yes,11,3,4,0,18,2,3,16,14,5,12
928,44,Yes,Travel_Rarely,15,3,1295,Female,3,3,4,Married,7978,1,No,11,3,4,1,10,2,3,10,7,0,5
929,28,No,Travel_Frequently,2,3,1296,Male,2,1,4,Married,3867,1,Yes,12,3,2,1,2,2,3,2,2,2,2
930,51,No,Travel_Frequently,6,2,1297,Female,2,1,3,Single,2838,0,No,14,3,2,0,8,6,2,7,0,7,7
931,30,No,Non-Travel,9,2,1298,Female,3,2,3,Single,4695,7,Yes,18,3,3,0,10,3,3,8,4,1,7
932,29,Yes,Travel_Rarely,7,3,1299,Female,3,1,3,Divorced,3339,3,Yes,13,3,1,2,10,2,3,7,7,7,7
933,28,No,Travel_Rarely,1,3,1301,Male,3,1,1,Single,2080,2,No,11,3,2,0,5,2,2,3,2,1,2
934,25,No,Travel_Rarely,1,3,1303,Female,3,1,2,Single,2096,1,No,18,3,4,0,2,3,2,2,2,2,1
935,32,No,Travel_Rarely,8,3,1304,Male,4,2,4,Married,6209,1,No,15,3,3,2,10,4,4,10,7,0,8
936,45,No,Travel_Frequently,25,3,1306,Female,3,5,2,Single,18061,3,No,22,4,3,0,22,4,3,0,0,0,0
937,39,No,Travel_Rarely,13,4,1307,Female,2,4,2,Divorced,17123,6,Yes,13,3,4,2,21,4,3,19,9,15,2
938,58,No,Travel_Rarely,23,4,1308,Male,3,1,3,Divorced,2372,1,No,12,3,4,2,2,3,3,2,2,2,2
939,32,Yes,Travel_Rarely,7,2,1309,Male,3,2,3,Married,4883,1,No,18,3,1,1,10,3,3,10,4,1,1
940,39,Yes,Travel_Rarely,23,3,1310,Male,3,1,1,Single,3904,0,No,13,3,1,0,6,2,3,5,2,0,3
941,30,No,Travel_Rarely,6,3,1311,Female,2,2,4,Married,4627,0,No,12,3,1,1,10,6,3,9,2,6,7
942,36,No,Travel_Rarely,10,4,1312,Female,3,3,3,Married,7094,3,No,12,3,1,0,10,0,3,7,7,1,7
943,46,No,Travel_Rarely,1,2,1314,Female,3,1,1,Single,3423,6,No,12,3,3,0,10,3,4,7,6,5,7
944,28,No,Non-Travel,1,3,1315,Female,1,2,4,Married,6674,0,No,11,3,1,3,10,6,3,9,8,7,5
945,50,No,Travel_Rarely,28,3,1317,Female,3,4,1,Married,16880,4,Yes,11,3,2,0,25,2,3,3,2,1,2
946,40,Yes,Travel_Rarely,25,4,1318,Male,2,3,2,Single,9094,2,Yes,12,3,3,0,9,2,3,5,4,1,0
947,52,Yes,Travel_Rarely,5,3,1319,Male,3,3,2,Single,8446,9,Yes,19,3,3,0,10,2,2,8,7,7,7
948,30,No,Travel_Rarely,17,4,1321,Female,3,3,1,Married,11916,1,Yes,23,4,4,2,9,2,3,9,1,0,8
949,39,No,Travel_Rarely,18,2,1322,Male,3,2,3,Single,4534,0,No,11,3,1,0,9,6,3,8,7,1,7
950,31,No,Non-Travel,2,4,1324,Female,3,3,3,Divorced,9852,1,Yes,19,3,1,1,10,5,2,10,8,9,6
951,41,No,Non-Travel,10,2,1329,Male,1,2,2,Single,6151,1,No,13,3,1,0,19,4,3,19,2,11,9
952,31,Yes,Travel_Frequently,1,3,1331,Female,3,1,2,Single,2302,1,Yes,11,3,1,0,3,2,4,3,2,2,2
953,44,Yes,Travel_Rarely,3,3,1333,Male,3,1,1,Married,2362,4,No,12,3,3,0,10,4,4,3,2,1,2
954,42,No,Non-Travel,2,1,1334,Male,3,4,3,Married,17861,0,Yes,13,3,4,0,21,3,2,20,8,2,10
955,55,No,Travel_Rarely,2,2,1336,Female,1,5,3,Married,19187,4,No,14,3,4,1,23,5,3,19,9,9,11
956,56,No,Travel_Rarely,8,4,1338,Male,3,5,2,Single,19717,6,No,14,3,1,0,36,4,3,7,3,7,7
957,40,No,Non-Travel,16,2,1340,Male,3,1,3,Divorced,3544,9,No,16,3,2,1,6,0,3,4,2,0,0
958,34,No,Travel_Rarely,9,3,1344,Male,3,3,4,Divorced,8500,0,No,11,3,4,1,10,0,2,9,7,1,6
959,40,No,Travel_Rarely,2,3,1346,Male,3,2,4,Single,4661,1,No,13,3,3,0,9,4,3,9,8,8,8
960,41,No,Travel_Frequently,1,3,1349,Female,3,2,1,Divorced,4103,0,No,17,3,4,1,10,2,3,9,3,1,7
961,35,No,Travel_Frequently,4,4,1350,Male,3,2,3,Single,4249,1,Yes,11,3,2,0,9,3,3,9,6,1,1
962,51,No,Travel_Rarely,5,3,1352,Male,3,4,2,Divorced,14026,1,Yes,11,3,2,1,33,2,3,33,9,0,10
963,38,No,Travel_Rarely,2,2,1355,Female,3,2,1,Divorced,6893,3,No,15,3,4,1,11,3,3,7,7,1,7
964,34,No,Travel_Rarely,15,2,1356,Female,3,2,1,Single,6125,1,No,12,3,4,0,10,6,4,10,8,9,6
965,25,No,Travel_Rarely,19,1,1358,Male,3,1,4,Married,3669,3,No,11,3,3,3,7,6,2,3,2,1,2
966,58,Yes,Travel_Rarely,7,4,1360,Female,2,3,1,Married,10008,7,Yes,14,3,4,0,31,0,2,10,9,5,9
967,40,No,Travel_Rarely,1,4,1361,Male,3,1,2,Married,2387,3,No,22,4,3,1,7,3,3,4,2,0,3
968,36,No,Travel_Frequently,7,3,1362,Female,4,2,1,Married,4639,2,No,16,3,4,1,17,2,2,15,7,6,13
969,48,No,Travel_Rarely,4,3,1363,Male,3,3,4,Single,7898,1,No,11,3,3,0,11,2,3,10,9,0,8
970,27,No,Travel_Rarely,11,3,1364,Female,4,1,4,Married,2534,8,No,14,3,2,1,5,4,3,1,0,0,0
971,51,No,Travel_Rarely,11,2,1367,Female,2,4,2,Single,13142,3,No,16,3,2,0,29,1,2,5,2,0,3
972,18,No,Non-Travel,1,3,1368,Female,3,1,4,Single,1611,1,No,15,3,3,0,0,5,4,0,0,0,0
973,35,No,Travel_Rarely,1,3,1369,Female,2,2,4,Married,5363,0,No,12,3,2,1,10,0,3,9,7,0,0
974,27,No,Travel_Frequently,2,1,1371,Male,1,2,4,Single,5071,3,No,20,4,2,0,8,3,3,6,2,0,0
975,55,Yes,Travel_Rarely,13,4,1372,Male,4,4,3,Single,13695,6,Yes,17,3,3,0,24,2,2,19,7,3,8
976,56,No,Travel_Rarely,23,3,1373,Male,3,4,2,Married,13402,4,Yes,12,3,1,1,33,0,3,19,16,15,9
977,34,No,Non-Travel,26,1,1374,Female,2,1,3,Divorced,2029,1,No,20,4,3,3,5,2,3,5,4,0,0
978,40,No,Travel_Rarely,2,1,1375,Female,4,2,3,Divorced,6377,5,No,20,4,2,3,15,0,3,12,11,11,8
979,34,No,Travel_Rarely,29,3,1377,Male,3,2,3,Married,5429,4,No,13,3,1,2,10,1,3,8,7,7,7
980,31,Yes,Travel_Frequently,2,3,1379,Female,2,1,4,Single,2785,7,No,14,3,3,0,3,3,4,1,0,0,0
981,35,Yes,Travel_Frequently,18,4,1380,Female,3,2,3,Married,4614,0,Yes,18,3,3,1,5,0,2,4,2,3,2
982,38,No,Travel_Frequently,7,3,1382,Male,4,1,3,Divorced,2610,1,No,11,3,4,3,4,2,3,4,2,0,3
983,34,No,Travel_Rarely,2,4,1383,Female,3,2,4,Single,6687,1,No,11,3,4,0,14,2,4,14,11,4,11
984,28,No,Travel_Rarely,26,3,1387,Male,2,2,1,Married,4724,1,No,11,3,3,1,5,0,3,5,3,0,4
985,31,Yes,Travel_Rarely,22,4,1389,Male,3,2,3,Married,6179,1,Yes,15,3,4,2,10,3,2,10,2,6,7
986,39,No,Travel_Rarely,21,4,1390,Male,2,2,4,Married,6120,3,Yes,12,3,4,2,8,2,4,5,4,1,4
987,51,No,Travel_Frequently,2,3,1391,Male,3,3,2,Married,10596,2,No,11,3,2,0,14,5,3,4,2,3,2
988,41,No,Travel_Frequently,22,3,1392,Female,3,2,4,Divorced,5467,3,Yes,14,3,1,2,12,4,2,6,2,3,3
989,37,No,Travel_Rarely,4,1,1394,Male,3,1,3,Married,2996,7,Yes,15,3,4,0,8,2,3,6,4,1,3
990,33,No,Travel_Frequently,5,1,1395,Male,3,2,4,Married,9998,6,No,13,3,1,0,8,2,4,5,4,1,2
991,32,No,Travel_Rarely,2,1,1396,Male,3,2,2,Married,4078,0,Yes,13,3,1,3,4,3,2,3,2,1,2
992,39,No,Non-Travel,25,2,1397,Male,3,3,3,Married,10920,3,No,21,4,2,1,13,2,3,6,4,0,5
993,25,No,Travel_Rarely,18,1,1399,Male,4,2,3,Married,6232,2,No,11,3,2,0,6,3,2,3,2,1,2
994,52,No,Travel_Frequently,28,2,1401,Female,4,4,3,Married,13247,2,Yes,11,3,2,1,24,3,2,5,3,0,2
995,43,No,Travel_Rarely,6,3,1402,Female,2,2,3,Single,4081,1,Yes,14,3,1,0,20,3,1,20,7,1,8
996,27,No,Travel_Rarely,10,3,1403,Female,2,2,4,Married,5769,1,Yes,11,3,4,0,6,3,3,6,2,4,4
997,27,Yes,Travel_Rarely,17,4,1405,Female,3,1,3,Single,2394,1,Yes,13,3,4,0,8,2,3,8,2,7,7
998,26,No,Travel_Rarely,2,1,1407,Male,2,1,4,Single,3904,0,No,12,3,4,0,5,2,3,4,3,1,1
999,42,No,Travel_Rarely,10,3,1408,Female,3,4,1,Married,16799,0,No,14,3,3,1,21,5,3,20,7,0,9
1000,52,No,Travel_Rarely,8,4,1409,Female,3,1,1,Married,2950,9,No,13,3,3,0,12,2,1,5,4,0,4
1001,37,No,Travel_Rarely,11,3,1411,Female,3,1,3,Single,3629,4,No,18,3,1,0,8,6,3,3,2,0,2
1002,35,No,Travel_Frequently,18,2,1412,Male,3,3,4,Single,9362,2,No,11,3,3,0,10,2,3,2,2,2,2
1003,25,No,Travel_Rarely,1,3,1415,Male,3,1,4,Married,3229,4,No,11,3,2,1,7,2,2,3,2,0,2
1004,26,No,Travel_Rarely,7,3,1417,Male,4,1,1,Single,3578,0,No,12,3,4,0,8,2,3,7,7,0,7
1005,29,No,Travel_Rarely,17,3,1419,Male,2,3,1,Single,7988,1,No,13,3,1,0,10,3,2,10,9,0,9
1006,49,Yes,Travel_Frequently,28,2,1420,Male,2,2,1,Single,4284,3,No,20,4,1,0,20,2,3,4,3,1,3
1007,29,Yes,Travel_Frequently,14,1,1421,Female,3,3,4,Single,7553,0,Yes,12,3,1,0,9,1,3,8,7,7,7
1008,54,No,Travel_Rarely,1,3,1422,Female,3,4,4,Single,17328,6,No,19,3,4,0,29,3,2,20,7,12,7
1009,58,No,Travel_Rarely,1,3,1423,Female,3,5,1,Married,19701,3,Yes,21,4,3,1,32,3,3,9,8,1,5
1010,55,No,Travel_Rarely,1,4,1424,Male,4,4,4,Divorced,14732,2,No,13,3,4,2,31,4,4,7,7,0,0
1011,36,No,Travel_Rarely,3,4,1425,Female,3,2,2,Single,9278,3,Yes,16,3,4,0,15,3,3,5,4,0,1
1012,31,Yes,Travel_Frequently,1,4,1427,Female,1,1,3,Single,1359,1,No,12,3,2,0,1,3,3,1,0,0,0
1013,30,No,Travel_Rarely,7,4,1428,Female,3,2,1,Divorced,4779,7,No,14,3,2,2,8,3,3,3,2,0,2
1014,31,No,Travel_Rarely,8,5,1430,Female,3,4,2,Single,16422,3,No,11,3,3,0,9,3,4,3,2,1,0
1015,34,No,Travel_Frequently,1,4,1431,Male,3,1,1,Divorced,2996,5,No,14,3,3,2,10,2,3,4,3,1,3
1016,31,Yes,Travel_Rarely,8,3,1433,Female,2,1,2,Single,1261,1,No,12,3,3,0,1,3,4,1,0,0,0
1017,27,No,Travel_Rarely,11,1,1434,Male,3,1,1,Married,2099,0,No,14,3,2,0,6,3,4,5,0,1,4
1018,36,No,Travel_Rarely,4,4,1435,Male,2,2,4,Single,5810,1,No,16,3,3,0,10,2,2,10,4,1,8
1019,36,No,Travel_Rarely,16,4,1436,Female,2,2,1,Married,5647,4,No,13,3,1,2,11,3,2,3,2,0,2
1020,47,No,Travel_Rarely,1,3,1438,Male,3,1,4,Married,3420,7,No,12,3,3,1,17,2,2,6,5,1,2
1021,25,Yes,Travel_Rarely,9,2,1439,Male,2,1,1,Married,4400,3,No,12,3,1,0,6,2,3,3,2,2,2
1022,37,No,Non-Travel,5,2,1440,Male,4,1,3,Single,3500,0,No,14,3,1,0,7,2,1,6,5,1,3
1023,56,No,Travel_Rarely,1,2,1441,Female,3,1,1,Married,2066,2,No,22,4,4,1,5,3,4,3,2,1,0
1024,47,No,Travel_Rarely,2,4,1443,Female,3,4,3,Married,17169,3,No,19,3,2,2,26,2,4,20,17,5,6
1025,24,No,Travel_Rarely,4,1,1445,Female,3,2,3,Married,4162,1,Yes,12,3,3,2,5,3,3,5,4,0,3
1026,32,No,Travel_Rarely,7,5,1446,Male,3,2,4,Married,9204,4,No,12,3,3,1,7,3,2,4,3,0,3
1027,34,No,Travel_Rarely,1,3,1447,Female,2,1,2,Married,3294,5,No,17,3,1,1,7,2,2,5,4,0,2
1028,41,No,Travel_Rarely,5,5,1448,Male,4,1,3,Married,2127,2,Yes,12,3,1,0,7,5,2,4,2,0,3
1029,40,No,Non-Travel,9,4,1449,Male,3,2,3,Divorced,3975,3,No,11,3,3,2,11,2,4,8,7,0,7
1030,31,No,Travel_Rarely,8,2,1453,Male,3,3,4,Divorced,10793,1,No,18,3,1,1,13,5,3,13,7,9,9
1031,46,Yes,Travel_Rarely,9,3,1457,Male,3,3,4,Divorced,10096,4,No,11,3,1,1,28,1,4,7,7,4,3
1032,39,Yes,Non-Travel,2,3,1458,Female,2,1,1,Single,3646,2,Yes,23,4,2,0,11,2,4,1,0,0,0
1033,31,Yes,Travel_Frequently,1,5,1459,Female,4,3,2,Single,7446,1,No,11,3,1,0,10,2,3,10,8,4,7
1034,45,No,Travel_Rarely,20,3,1460,Male,1,3,1,Divorced,10851,2,Yes,18,3,2,1,24,2,3,7,7,0,7
1035,31,No,Travel_Rarely,8,2,1461,Female,4,1,2,Single,2109,9,No,18,3,4,0,8,3,3,3,2,0,2
1036,31,Yes,Travel_Frequently,2,3,1464,Male,3,1,4,Married,3722,6,Yes,13,3,3,1,7,2,1,2,2,2,2
1037,45,No,Travel_Rarely,29,3,1465,Male,3,3,4,Married,9380,4,Yes,18,3,4,2,10,4,4,3,1,1,2
1038,48,No,Travel_Rarely,7,3,1466,Male,3,2,1,Divorced,5486,4,No,11,3,1,3,15,3,3,2,2,2,2
1039,34,Yes,Travel_Rarely,9,4,1467,Female,3,1,3,Married,2742,1,No,15,3,4,0,2,0,3,2,2,2,2
1040,40,No,Non-Travel,8,1,1468,Male,2,3,2,Divorced,13757,2,No,11,3,3,1,16,5,3,9,8,4,8
1041,28,No,Travel_Rarely,5,3,1469,Male,3,2,1,Single,8463,0,No,18,3,4,0,6,4,3,5,4,1,3
1042,44,No,Non-Travel,5,3,1471,Male,2,1,3,Single,3162,3,No,14,3,4,0,7,5,3,5,2,0,3
1043,53,No,Travel_Rarely,2,3,1472,Male,4,4,2,Single,16598,4,No,12,3,2,0,35,2,2,9,8,8,8
1044,49,No,Travel_Rarely,5,4,1473,Male,3,2,3,Married,6651,2,No,14,3,2,1,20,0,2,3,2,1,2
1045,40,No,Travel_Rarely,2,3,1474,Male,3,1,3,Divorced,2345,2,No,14,3,3,1,8,3,4,3,1,1,2
1046,44,No,Travel_Rarely,20,3,1475,Male,3,1,2,Single,3420,1,No,13,3,3,0,6,3,2,5,2,1,3
1047,33,No,Travel_Frequently,7,3,1477,Male,3,2,1,Married,4373,0,No,14,3,1,2,5,2,3,4,3,0,3
1048,34,No,Travel_Rarely,3,3,1478,Male,1,2,1,Single,4759,3,No,18,3,4,0,15,2,3,13,9,3,12
1049,30,No,Travel_Rarely,16,1,1479,Male,3,2,3,Married,5301,8,No,15,3,3,2,4,2,2,2,1,2,2
1050,42,No,Travel_Frequently,9,2,1480,Female,3,1,4,Single,3673,1,No,13,3,3,0,12,3,3,12,9,5,8
1051,44,No,Travel_Frequently,1,5,1481,Female,3,2,3,Married,4768,7,No,12,3,3,1,11,4,2,1,0,0,0
1052,30,No,Non-Travel,7,3,1482,Male,3,1,3,Divorced,1274,1,No,13,3,2,2,1,2,2,1,0,0,0
1053,57,No,Travel_Rarely,1,2,1483,Male,4,2,3,Married,4900,0,No,24,4,1,1,13,2,2,12,9,2,8
1054,49,No,Travel_Rarely,7,4,1484,Male,3,3,2,Divorced,10466,3,No,14,3,2,2,29,3,3,8,7,0,7
1055,34,No,Travel_Frequently,15,3,1485,Male,3,4,1,Divorced,17007,7,No,14,3,4,2,16,3,2,14,8,6,9
1056,28,Yes,Travel_Frequently,1,3,1486,Male,3,1,3,Married,2909,3,No,15,3,4,1,5,3,4,3,2,1,2
1057,29,Yes,Travel_Frequently,13,3,1487,Female,3,2,2,Single,5765,5,No,11,3,1,0,7,4,1,5,3,0,0
1058,34,Yes,Travel_Rarely,24,4,1489,Female,2,2,2,Single,4599,0,Yes,23,4,3,0,16,2,4,15,9,10,10
1059,35,No,Travel_Rarely,7,1,1492,Male,3,1,3,Married,2404,1,No,13,3,1,1,1,3,3,1,0,0,0
1060,24,Yes,Travel_Frequently,9,3,1494,Male,3,1,1,Single,3172,2,Yes,11,3,3,0,4,2,2,0,0,0,0
1061,24,No,Non-Travel,13,2,1495,Female,3,1,2,Married,2033,1,No,13,3,3,1,1,2,3,1,0,0,0
1062,44,No,Travel_Frequently,2,1,1496,Male,3,3,3,Single,10209,5,Yes,18,3,2,0,16,2,2,2,2,2,2
1063,29,No,Travel_Rarely,19,3,1497,Male,2,2,3,Divorced,8620,1,No,14,3,3,2,10,3,3,10,7,0,4
1064,30,No,Travel_Rarely,1,3,1499,Male,3,1,3,Divorced,2064,0,No,21,4,1,1,6,3,4,5,3,1,3
1065,55,No,Travel_Rarely,4,4,1501,Male,3,2,3,Married,4035,0,Yes,16,3,2,0,4,2,3,3,2,1,2
1066,33,No,Travel_Rarely,4,4,1502,Female,2,1,2,Married,3838,8,No,11,3,4,0,8,5,3,5,4,0,2
1067,47,No,Travel_Rarely,14,3,1503,Female,3,2,3,Married,4591,3,Yes,17,3,3,1,11,4,2,5,4,1,2
1068,28,Yes,Travel_Frequently,2,2,1504,Male,2,1,1,Single,2561,7,No,11,3,3,0,8,2,2,0,0,0,0
1069,28,No,Travel_Rarely,1,3,1506,Male,2,1,3,Divorced,1563,1,No,14,3,4,1,1,2,1,1,0,0,0
1070,28,No,Travel_Frequently,7,3,1507,Male,3,2,1,Single,4898,0,No,14,3,4,0,5,5,3,4,2,1,3
1071,49,No,Travel_Rarely,3,2,1509,Female,2,2,1,Married,4789,4,No,25,4,1,1,10,3,3,3,2,1,2
1072,29,No,Travel_Frequently,2,1,1513,Female,3,1,2,Married,3180,0,No,13,3,3,3,4,3,3,3,2,0,2
1073,28,No,Travel_Rarely,29,1,1514,Male,1,2,2,Married,6549,1,No,14,3,2,2,8,2,2,8,6,1,7
1074,33,No,Travel_Rarely,8,5,1515,Male,3,2,3,Single,6388,2,Yes,17,3,1,0,14,6,3,0,0,0,0
